stationId,stationName,stationLongitude,stationLatitude,parkingQRBikeCnt,parkingELECBikeCnt,parkingTotBikeCnt
ST-2456,4629. 한강초교보도육교 앞,126.96459961,37.52544022,0,0,0
ST-2880,4632. 용산 푸르지오 파크타운 1단지 앞,126.99583435,37.52529526,0,0,0
ST-2924,4633. 센트럴파크타워 앞,126.96617889,37.52703476,7,1,8
ST-3056,4634. 이태원역 3번 출구,126.99466705,37.53440094,3,1,4
ST-3080,4636. 용산구꿈나무종합타운 앞,126.96565247,37.53786087,18,1,19
ST-3081,4637. 용산시티파크 101동 앞,126.96819305,37.52468109,6,2,8
ST-3082,4638. 청파동삼거리 앞,126.97038269,37.54733658,7,4,11
ST-3083,4639. 동빙고근린공원,126.98370361,37.51794052,17,0,17
ST-3135,4640. 원효로2가 교차로,126.96221161,37.53577805,26,2,28
ST-3138,4641. 아메리칸센터,126.97349548,37.54039001,5,8,13
ST-3159,4642. 용산더프라임아파트 101동 앞,126.97050476,37.53930283,17,2,19
ST-3249,4643. 한가람아파트 앞,126.97335052,37.5202713,16,3,19
ST-2425,4652. 신사두산위브2차아파트 앞,126.90759277,37.59931564,9,0,9
ST-2470,4653. 불광역 9번 출구 맞은편,126.93048859,37.61156845,10,0,10
ST-2775,4657. 본 서부병원 교차로 사거리,126.92215729,37.60049438,19,3,22
ST-2776,4658. 녹번역1번출구앞,126.9354248,37.60176849,2,0,2
ST-2777,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),126.91999817,37.59750366,8,0,8
ST-2778,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",126.92786407,37.61326218,5,0,5
ST-2779,4665. 응암역3번 출구(서부경찰서 방면),126.91716003,37.59967041,17,1,18
ST-2780,4667. 폭포동입구 교차로,126.93011475,37.62962723,0,0,0
ST-2781,4668. 기자촌사거리 B,126.93177795,37.63390732,2,0,2
ST-2782,4671. 청구성심병원 앞,126.9197998,37.62087631,3,0,3
ST-2783,4672. 준빌딩 앞,126.91958618,37.62205124,0,0,0
ST-2785,4674. 녹번역e편한세상 캐슬 정문 앞,126.93148041,37.60034561,0,0,0
ST-2824,4676. 갈현1동 주민센터,126.91688538,37.62360764,4,0,4
ST-2825,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,126.91962433,37.59612656,26,1,27
ST-2956,4678. 백련산로 녹번센트레빌 ,126.92653656,37.59954453,1,0,1
ST-3028,4681.박석고개(은평소방서) 앞,126.91976929,37.62794495,0,0,0
ST-3058,4683. 은평 성모병원 사거리,126.9173584,37.63470078,3,0,3
ST-3076,4684. 응암2동주민센터 버스정류장(영락중학교 방면),126.92349243,37.59586716,8,0,8
ST-3095,4685. DMC역 5번 출구(수색역 방향),126.90129852,37.57890701,13,0,13
ST-3126,4686. 우물골 근린공원,126.92539215,37.63406754,0,0,0
ST-3127,4687. 역촌센트레빌아파트 101동 앞,126.90672302,37.60354233,8,2,10
ST-3169,4689. 은평서해그랑블아파트앞,126.90658569,37.61705017,6,0,6
ST-3201,4690.은평뉴타운폭포동 힐스테이트4단지,126.933815,37.62834167,0,0,0
ST-2511,4703. 쌍용아파트2단지 정문,127.01268005,37.58131409,0,0,0
ST-2565,4705. 웰니스센터(민방위교육장 앞),126.98912811,37.57752991,5,4,9
ST-2513,4707. 청계3가 사거리,126.99211884,37.56855774,0,0,0
ST-2472,4708. 조계사앞사거리,126.98283386,37.5721817,0,0,0
ST-2622,4709. 천지인 오피스텔 앞,126.96451569,37.60469818,0,0,0
ST-2473,4710. 자교교회 앞,126.97123718,37.58114624,2,0,2
ST-2427,4711. 올림픽기념 국민생활관 로터리,126.99934387,37.58983612,4,2,6
ST-2623,4713. 현대 뜨레비앙 아파트 앞,126.99062347,37.57528305,0,1,1
ST-2923,4715. 돈의문 박물관 마을,126.96955109,37.56883621,0,0,0
ST-3075,4718. 광화문역 6번출구 옆 A,126.9764328,37.56993103,0,0,0
ST-3090,4719. 종로문화원 건너편,126.9805069,37.57571411,4,0,4
ST-2624,4752. 삼성사이버빌리지아파트,126.96485901,37.55891418,1,0,1
ST-2514,4753. 시청역 10번출구,126.9726181,37.56284332,1,0,1
ST-2430,4760. 서울역 7번출구,126.97364044,37.55664444,1,0,1
ST-2516,4761. 중부경찰서앞사거리 건너편,126.99095154,37.56474304,0,1,1
ST-2517,4762. 국제빌딩,126.98258209,37.56693268,0,0,0
ST-2431,4765. 동대문디자인플라자,127.00946045,37.5683136,0,1,1
ST-2432,4766. 서소문성지역사박물관,126.96878052,37.56024551,0,0,0
ST-2518,4768. 서울도시건축전시관,126.97683716,37.5670166,1,0,1
ST-2519,4772. 중앙일보,126.97249603,37.56253433,3,1,4
ST-2520,4774. 을지로입구역 8번출구,126.98178101,37.56590271,1,0,1
ST-2521,4775. 을지로지하쇼핑센터,126.98445129,37.56589127,0,0,0
ST-2522,4776. 신세계면세점,126.98139191,37.56027603,4,0,4
ST-2805,4777. 약수동 주민센터,127.00919342,37.55281448,2,1,3
ST-2523,4778. 대신파이낸스센터,126.98739624,37.56520844,1,0,1
ST-2433,4781. 브라운스위트레지던스,126.96801758,37.56147003,1,0,1
ST-2434,4782. 서소문역사공원,126.9684906,37.56157303,0,0,0
ST-2525,4784. 중부경찰서앞 사거리,126.99076843,37.56459045,2,0,2
ST-2526,4785. 롯데시티호텔,126.98783112,37.56691742,2,0,2
ST-2527,4791. 명동역9번 출구,126.98749542,37.56122589,1,0,1
ST-2625,4792. 퇴계로4가 교차로(중구청),126.9983139,37.5625267,0,1,1
ST-2626,4793. 동대문역사문화공원역 5번출구,127.00647736,37.56430817,0,1,1
ST-2786,4794. 서울역 서부교차로(3),126.96942139,37.55540848,3,15,18
ST-2693,4796. 부산은행,126.97925568,37.5664711,5,0,5
ST-2845,4797. KG타워 앞,126.96894073,37.56339645,5,0,5
ST-2903,4798. 황학동롯데캐슬,127.02204132,37.57162094,2,8,10
ST-3052,4800. 필동 삼거리,126.99648285,37.55969238,3,0,3
ST-3053,4801. 충정로역 2호선(엘리베이터 앞),126.96414185,37.55937576,3,8,11
ST-2628,4802. 새우개마을,127.1010437,37.61571121,2,0,2
ST-2629,4803. 상봉2동 주민센터 앞,127.0803299,37.59287262,18,1,19
ST-2630,4804. 동서울농협 앞,127.08477783,37.59596252,10,3,13
ST-2631,4807. 라코지스테이 앞,127.07846069,37.59432602,0,0,0
ST-2632,4808. 신내2동 주민센터 앞,127.09404755,37.60641098,0,0,0
ST-2633,"4809. 동성1,2차 아파트 앞",127.09628296,37.61022568,1,0,1
ST-2634,4811. 한양수자인아파트 앞,127.09415436,37.58032227,6,0,6
ST-2635,4812. 묵동 이마트 앞,127.0773468,37.6132164,25,1,26
ST-2636,4813. 망우지구대,127.09638977,37.59877777,5,1,6
ST-2795,4815. 중랑데시앙플렉스 앞,127.10399628,37.61755371,1,0,1
ST-2846,4819. 면목동 새싹어린이공원 앞,127.0835495,37.58333206,33,3,36
ST-2860,4820. 망우역 2번 출구,127.09171295,37.60025406,17,1,18
ST-2921,4823. 방정환교육지원센터 옆,127.08844757,37.59780884,2,2,4
ST-2922,4824. 상봉신협 앞,127.08979034,37.59354401,17,1,18
ST-2906,4825. 신내동 벽산아파트 후문 앞,127.10050201,37.6030426,8,1,9
ST-2904,4826. 홈플러스 면목점,127.08242035,37.57984543,13,0,13
ST-2942,4827. 신내SK V1센터 앞,127.11306,37.6127243,2,1,3
ST-2952,4828. 신내동 한살림 중랑지구 앞,127.09736633,37.60428619,11,0,11
ST-2953,4829. 신내동 한살림 중랑지구 건너편,127.09741211,37.60446167,5,0,5
ST-3036,4830. 신내 우디안 111동 앞,127.1085434,37.61727142,13,1,14
ST-2969,4834. 용마복지센터 앞,127.09532166,37.58686447,0,0,0
ST-3006,4835. 망우동 본죽 앞,127.10404968,37.60064316,13,1,14
ST-3023,4836. 양원역 1번 출구,127.10708618,37.60655212,1,1,2
ST-3024,4837. 양원지구 힐데스하임 앞,127.1062088,37.60924149,8,0,8
ST-3025,4838.동원사거리 행복오피스텔 앞,127.0941925,37.58973694,4,0,4
ST-3035,4840. 서울시 북부병원 앞,127.10725403,37.60405731,8,0,8
ST-3168,4841. 중화수경공원,127.07413483,37.60318375,43,2,45
ST-3233,4842. 면목라온프라이빗 아파트,127.07765961,37.58267593,45,3,48
ST-3253,4843. 봉화산역 4번 출구,127.09078217,37.61738586,18,0,18
ST-2605,4852. 서울복합물류 게이트 1,127.12310028,37.47600174,15,0,15
ST-2606,4854. 가락시장역 2번 출구,127.11798859,37.492733,4,0,4
ST-2607,4855. 거여5단지 503동 앞,127.1460495,37.48933029,0,0,0
ST-2608,4856. 올림픽공원 서1문 앞,127.11457062,37.5202179,1,0,1
ST-2621,4857. 올림픽공원 장미광장,127.126297,37.51275635,0,0,0
ST-2609,4859. 잠실나루 나들목,127.10028076,37.52148438,0,2,2
ST-2757,4860. 가락쌍용2차아파트 103동,127.12195587,37.50226974,0,1,1
ST-2756,4862. 성내교 남단,127.11588287,37.52301788,1,0,1
ST-2728,4863. 잠실나들목5,127.07761383,37.5164032,4,1,5
ST-2796,4864. 송파사거리,127.11054993,37.50205612,4,2,6
ST-2797,4865. 한성백제역 1번출구 뒤,127.1149826,37.51647949,0,1,1
ST-2798,4867. 가락대림아파트 앞,127.11843109,37.5000267,1,0,1
ST-2833,4868. 석촌호수 서호 남단,127.10124207,37.50717163,2,1,3
ST-2850,4869. 잠실나들목6,127.08460999,37.51629639,7,2,9
ST-2876,4870. 몽촌토성역 3번 출구,127.11232758,37.5170784,0,1,1
ST-2877,4871. 오금동 대림아파트 정문,127.13040161,37.51072693,0,0,0
ST-2878,4872. 개롱역 3번 출구 뒤,127.13461304,37.49806213,7,3,10
ST-2915,4873. 개롱역사거리 2번 출구,127.13486481,37.49827194,5,0,5
ST-2916,4874. 탄천1교 하부보도,127.08516693,37.50117111,3,0,3
ST-2917,4875. 위례포레샤인13단지,127.1399231,37.4826355,2,3,5
ST-2918,4876. 삼전동주민센터 앞,127.09253693,37.50291443,4,1,5
ST-2936,4879. 마천청소년센터,127.15659332,37.49222183,0,0,0
ST-2957,4880. 송파청소년센터,127.11196136,37.48995972,5,3,8
ST-2937,4881. 거여동사거리 송파둘레길 입구,127.13947296,37.49535751,1,0,1
ST-2938,4882. 위례포레샤인18단지 1802동,127.15226746,37.48868561,13,0,13
ST-2939,4883. 위례포레샤인18단지 1812동,127.15328217,37.48714828,1,0,1
ST-2984,4884. H비즈니스파크,127.11683655,37.48352432,14,0,14
ST-2985,4885. 가든파이브 리빙관,127.123703,37.47709656,0,0,0
ST-2986,4886. 배명고등학교 건너편,127.09675598,37.49793243,1,1,2
ST-2987,4887. 호돌이상가,127.11374664,37.48633575,0,0,0
ST-2940,4888. 둔촌오륜역 2번출구,127.13906097,37.51869202,3,1,4
ST-2941,4889. 마천역 1번 출구 인근②,127.15109253,37.49459076,0,0,0
ST-3004,4891. 위례포레나송파,127.14919281,37.48455429,0,1,1
ST-3005,4892. 성내유수지 체육공원,127.11820984,37.52597046,0,0,0
ST-2972,4893. 문정법조단지12,127.11483765,37.48639297,3,0,3
ST-2988,4895. 위례포레샤인15단지 상가,127.14205933,37.48641586,11,5,16
ST-2989,4896. 위례포레샤인15단지,127.14169312,37.48688889,1,0,1
ST-2991,4897. 잠실주공5단지1,127.09380341,37.51633453,20,4,24
ST-3057,4901.KT&G타워 옆(상상마당 대치아트홀),127.06473541,37.50687408,2,0,2
ST-2870,4902. 구역삼세무서 교차로,127.03937531,37.49524307,0,2,2
ST-3066,4903. 신사스퀘어,127.0189743,37.51916885,4,0,4
ST-3079,4905. 강남경찰서,127.06679535,37.50971985,9,0,9
ST-3077,4906. 섬유센터 앞,127.06017303,37.50767136,2,0,2
ST-3078,4907. 극동스포츠 앞,127.02588654,37.5257225,1,1,2
ST-3096,4908. SB타워 앞,127.03646088,37.52210999,1,0,1
ST-3108,4909. 노보텔 앰배서더 앞,127.02919769,37.50570297,0,0,0
ST-3109,4911. 도곡동 골프 로데오거리,127.03619385,37.49107361,2,2,4
ST-3111,4913. 레베쌍트 빌딩 앞,127.056427,37.51292038,2,1,3
ST-3112,4914. 도심공항타워 앞,127.05847168,37.50999069,3,1,4
ST-3115,4915. 영동중앙교회 버스정류장,127.03857422,37.49775314,1,0,1
ST-3164,4916. 청담역 1번출구,127.05767822,37.51973724,0,0,0
ST-3179,4917. 일원에코파크 주차장,127.08678436,37.49404526,5,1,6
ST-3185,4918. 매봉역 1번출구,127.04550934,37.48661041,6,3,9
ST-3178,4919. 학여울역사거리(은마아파트),127.06938171,37.49665833,2,5,7
ST-3207,4923.수협대치동지점,127.0683136,37.49861526,8,0,8
ST-3208,4924.논현동가구거리,127.02636719,37.51280975,0,0,0
ST-3243,4925. 청담백영빌딩 앞,127.04660797,37.52390289,1,0,1
ST-3240,4926. 대치우성아파트 사거리,127.06803894,37.50099564,2,2,4
ST-3245,4928. 교수마을 입구,127.10456085,37.4818573,1,0,1
ST-3254,4929. 파스쿠찌 청담사거리점 앞,127.04914856,37.52464676,3,1,4
ST-3147,4951. 강동농협 버스정류소 앞(광채빌라),127.13516235,37.547966,5,0,5
ST-3209,4952.천호시장 버스정류소 옆,127.13025665,37.54146576,9,2,11
ST-3248,4953. 세양청마루아파트 앞,127.14050293,37.53346634,11,2,13
ST-2871,5052. 마곡역 7번출구,126.8243866,37.55974579,57,0,57
ST-2883,5053. 신마곡벽산블루밍메트로오피스텔앞,126.80754089,37.57108688,40,4,44
ST-2884,5055. 마곡역5번출구앞,126.82704926,37.55905914,7,0,7
ST-2885,"5056. 마곡역4,5번출구",126.82717896,37.55932999,1,0,1
ST-2886,5057. 마곡역4번출구,126.82743835,37.55931091,5,0,5
ST-2887,5059. 화곡2동주민센터,126.85462189,37.5318222,18,0,18
ST-2888,5061. 우장산동 가곡어린이공원앞,126.83751678,37.55545425,3,1,4
ST-2889,5062. 마곡 MICE 복합단지,126.82455444,37.56354141,9,0,9
ST-2890,5063. 서남환경공원(방화동도시개발2단지방향),126.82331848,37.57334137,6,0,6
ST-2943,5064. 양천향교역8번출구,126.8398819,37.56902695,16,0,16
ST-2944,5065. 허준박물관삼거리,126.85038757,37.56724548,4,1,5
ST-2945,5066. 아망떼마곡전시장,126.83297729,37.55791473,9,1,10
ST-2946,5067. 주원 리젠트 앞,126.87233734,37.55085754,16,3,19
ST-2965,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),126.81869507,37.5567627,31,0,31
ST-2947,5072. 김포공항입구 교통섬,126.80708313,37.56154633,3,0,3
ST-2992,5073. 우장산역 헤링턴타워 앞,126.83623505,37.54661942,1,0,1
ST-2993,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",126.82575989,37.55823517,6,0,6
ST-2994,5075. 등촌역 1번출구,126.86357117,37.5518837,0,0,0
ST-3031,5076. 메이필드호텔앞,126.81674194,37.549263,34,0,34
ST-3068,5078. 왈도강서캠퍼스 앞,126.870224,37.55221558,1,2,3
ST-3084,5080. 가양역 1번출구,126.85275269,37.56250763,16,0,16
ST-3094,5082. 가양역 7번출구,126.8549118,37.56019592,46,1,47
ST-3100,5084. 강서우체국,126.84027863,37.56418228,12,1,13
ST-3118,5086. 가양테크노타운,126.86276245,37.56035995,7,0,7
ST-3129,5087. 연세강서빌딩,126.81734467,37.57625198,24,1,25
ST-3125,5088. 등촌역 센터스퀘어,126.86616516,37.55064774,2,0,2
ST-3128,5089. LG사이언스파크 E10동,126.83454132,37.56364822,20,0,20
ST-3137,5090. 대상연구소,126.82857513,37.56980896,10,0,10
ST-3145,5091. 보타닉파크타워2,126.83131409,37.55948639,5,0,5
ST-3226,5095. 원당근린공원,126.84147644,37.55947495,8,4,12
ST-3251,5096. LG사이언스파크 E14동,126.83583069,37.56349564,16,0,16
ST-3259,5097. LG사이언스파크 E2동,126.83208466,37.56381607,10,0,10
ST-3261,5098. LG사이언스파크 W4동,126.82978821,37.56403732,9,0,9
ST-3260,5099. LG사이언스파크 E7동,126.8319397,37.56153488,10,0,10
ST-3015,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),127.06239319,37.64805984,1,1,2
ST-3063,5305. 대륜E&S 서울지사 앞,127.06038666,37.64255524,7,0,7
ST-3060,5306. 동신아파트 후문 옆,127.07637787,37.62786102,0,0,0
ST-3097,5308. 상계신동아아파트,127.06825256,37.66767883,0,0,0
ST-3101,5309. 월계 롯데캐슬아파트 뒤,127.04993439,37.62514877,15,0,15
ST-3110,5310. 목련아파트,127.06918335,37.64862823,3,0,3
ST-3116,5311. 주공601동 상가 노원지하보도 앞,127.06134796,37.65229416,6,0,6
ST-3123,5313. 중계주공2단지 앞,127.07804871,37.65694046,2,0,2
ST-3122,5314. 월계1동주민센터 앞,127.06310272,37.61985016,1,0,1
ST-3134,5315. 당고개역 앞,127.07962036,37.67073822,0,0,0
ST-3167,5317. 공릉동 신도1차 아파트 뒤,127.06961823,37.62780762,19,0,19
ST-3149,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),127.07759094,37.65868759,5,1,6
ST-3174,5319. 연해피빌 앞,127.07276917,37.63645935,12,0,12
ST-3192,5320. 한국스포츠정책과학원 앞,127.10585022,37.63573456,1,0,1
ST-3211,5321.불암아파트 앞,127.0791626,37.66751862,0,0,0
ST-3218,5322.노원성당 앞,127.05270386,37.66450882,1,0,1
ST-3256,5323. 하계역 4번출구 앞,127.06752777,37.63534546,4,0,4
ST-3262,5326. 대진고교앞 교차로,127.07472992,37.6391716,0,0,0
ST-3262,5326. 대진고교앞 교차로,127.07472992,37.6391716,0,0,0
ST-3130,5503. 마포아트센터 앞,126.94580078,37.55034256,15,2,17
ST-3213,5504.아현교회,126.94934082,37.55677795,17,1,18
ST-3244,5506. 월드컵참누리아파트,126.90597534,37.57212448,15,2,17
ST-3069,5751. 송파여성축구장,127.11743927,37.52471542,0,0,0
ST-3070,5752. 풍납백제문화공원 옆 인근,127.11522675,37.53488159,6,6,12
ST-3071,5753. 호반써밋,127.14044189,37.48294449,3,2,5
ST-3131,5756. 극동아파트,127.11676025,37.52618027,2,0,2
ST-3133,5758. 올림픽선수기자촌아파트 123동 근처,127.13167572,37.51064301,0,0,0
ST-3141,5759. 풍납근린공원,127.12162018,37.53913879,2,0,2
ST-3148,5760. 풍납사거리 성내유수지,127.11930084,37.52765274,1,2,3
ST-3153,5761. 버섯분수대,127.11494446,37.49755478,4,4,8
ST-3150,5763. 세륜초등학교 건너편,127.13262177,37.51919556,4,0,4
ST-3151,5764. 한국체육대학교,127.13178253,37.51795959,2,0,2
ST-3162,5765. 삼전동주민센터 건너편,127.0921402,37.50301743,5,0,5
ST-3190,5766. 북위례1,127.15364838,37.48693085,15,0,15
ST-3191,5767. 북위례2,127.1499176,37.48483276,0,0,0
ST-3214,5768.방이삼거리,127.10825348,37.51229095,3,0,3
ST-3232,5773. 송파시그니처롯데캐슬,127.14641571,37.49714279,4,2,6
ST-3230,5774. 가락본동주민센터 인근,127.1217041,37.49428558,8,2,10
ST-3242,5775. 가락시장역 5번출구,127.1194458,37.49253845,0,0,0
ST-3247,5777. 호반써밋12단지,127.14067841,37.48448563,2,2,4
ST-3040,5851. 도림천 건널목 위,126.89318848,37.50208282,4,2,6
ST-3041,5852. 대림동현대2차 201동 앞,126.89382935,37.50300598,1,4,5
ST-3061,5853. 여의도역2번출구 앞,126.92301178,37.52260971,9,0,9
ST-3072,5854. 신한금융투자 앞,126.9240799,37.52508926,31,1,32
ST-3073,5855. 하이투자증권 앞,126.92342377,37.52464294,13,1,14
ST-3102,5857. U레지던스 앞,126.92093658,37.51382446,15,1,16
ST-3142,5858. 영등포역5번출구,126.90807343,37.51669312,3,1,4
ST-3160,5859. 여의도 삼부아파트,126.93045807,37.52539444,7,0,7
ST-3171,5860. 어울림병원 앞,126.92086792,37.51350021,15,3,18
ST-3170,5861. 보라주유소 앞,126.92352295,37.51319885,3,0,3
ST-3187,5862. 당산역11번출구,126.90145874,37.53363037,3,1,4
ST-3200,5864.장훈고 앞,126.91397858,37.51156998,10,0,10
ST-3204,5865.더리브오피스텔 앞,126.91259766,37.51791763,5,2,7
ST-3212,5866.포레나 당산,126.89550781,37.52195358,1,0,1
ST-3235,5867. H타워 앞,126.9124527,37.52024078,1,1,2
ST-3238,5868. 로프트시티오피스텔,126.90839386,37.51906204,13,2,15
ST-3241,5869. 영등포아트홀 앞,126.90019226,37.52668381,1,0,1
ST-3239,5870. LG트윈타워 앞,126.93008423,37.52834702,8,0,8
ST-3250,5871. 건영상가 앞,126.90161133,37.50611877,9,3,12
ST-3161,6053. 중부세무서 앞,126.99066162,37.56092453,0,0,0
ST-3210,6054.청구e편한세상아파트 113동 앞,127.01821136,37.56104279,4,7,11
ST-3255,6055. 한국경제,126.96768188,37.56062698,1,0,1
